date,year,month,day,day_of_week,is_month_start,is_month_end,cloud_provider,account_id,project_id,environment,business_unit,department,cost_center,region,service,resource_type,usage_quantity,usage_unit,list_cost,savings_plan_coverage_pct,reserved_instance_coverage_pct,discount_rate_pct,discount_amount,net_cost,on_demand_cost,reserved_savings,savings_plan_savings,spot_savings,amortized_cost,forecast_monthly_cost,budget_amount,budget_utilization_pct,budget_status,cost_variance_7d_pct,cost_variance_30d_pct,anomaly_score,is_anomaly,currency,tags
2023-12-25,2023,12,25,0,0,0,AWS,acct-009,project-013,prod,Finance,Mobile,CC-1010,us-west-2,Serverless,LambdaFunction,123.5768,request-million,11.1219,0.2474,0.1149,0.1846,2.0533,9.0686,5.783,0.259,0.5876,0.0,8.222,40.161,59135.45,0.0007,under,-0.2132,-0.3877,0.3167,0,USD,team=Mobile;bu=Finance;env=prod;provider=AWS;service=Serverless
2023-12-25,2023,12,25,0,0,0,AWS,acct-009,project-014,staging,HR,Security,CC-1003,eu-central-1,Networking,ObjectStorage,118.2678,GB,8.2787,0.1803,0.1097,0.1964,1.6263,6.6524,4.7234,0.1152,0.1412,0.0,6.3961,29.4607,16300.17,0.0018,under,0.3305,0.1971,0.3073,0,USD,team=Security;bu=HR;env=staging;provider=AWS;service=Networking
2023-12-25,2023,12,25,0,0,0,GCP,acct-009,project-015,staging,HR,Security,CC-1001,eu-central-1,Networking,LoadBalancer,59.4806,GB,4.1636,0.0153,0.0468,0.2916,1.2143,2.9494,2.7661,0.0206,0.0052,0.0,2.9236,13.0615,16654.56,0.0008,under,0.1394,0.1793,0.3112,0,USD,team=Security;bu=HR;env=staging;provider=GCP;service=Networking
2023-12-25,2023,12,25,0,0,0,Azure,acct-010,project-001,staging,Marketing,DataPlatform,CC-1003,eu-west-1,Serverless,LambdaFunction,113.3659,request-million,10.2029,0.3401,0.1206,0.3891,3.9703,6.2327,3.3618,0.1843,0.3707,0.0,5.6776,27.6017,13370.81,0.0021,under,0.0649,0.158,0.1888,0,USD,team=DataPlatform;bu=Marketing;env=staging;provider=Azure;service=Serverless
2023-12-25,2023,12,25,0,0,0,AWS,acct-010,project-002,staging,Finance,Security,CC-1009,us-west-2,Database,ObjectStorage,92.147,DB-hours,11.9791,0.4381,0.0999,0.0906,1.0856,10.8935,5.0332,0.2858,0.5473,0.0,10.0605,48.2428,13933.32,0.0035,under,0.062,-0.366,0.429,0,USD,team=Security;bu=Finance;env=staging;provider=AWS;service=Database
2023-12-25,2023,12,25,0,0,0,AWS,acct-010,project-003,prod,Engineering,BI,CC-1006,ap-southeast-1,Storage,RDS,185.4344,GB-month,18.5434,0.2308,0.2708,0.2803,5.1968,13.3466,6.6525,1.2564,0.608,0.0,11.4821,59.1063,43819.42,0.0013,under,0.1343,-0.3506,0.4308,0,USD,team=BI;bu=Engineering;env=prod;provider=AWS;service=Storage
2023-12-25,2023,12,25,0,0,0,GCP,acct-010,project-004,prod,Engineering,BI,CC-1006,ap-southeast-1,Serverless,NoSQL,54.5363,request-million,4.9083,0.2967,0.2904,0.3122,1.5322,3.3761,1.394,0.1397,0.1651,0.0,3.0713,14.9513,55684.16,0.0003,under,0.1388,0.253,0.4446,0,USD,team=BI;bu=Engineering;env=prod;provider=GCP;service=Serverless
2023-12-25,2023,12,25,0,0,0,AWS,acct-010,project-005,staging,Finance,Security,CC-1010,ap-south-1,Container,BlockStorage,39.8297,container-hours,4.7796,0.518,0.0752,0.2972,1.4206,3.359,1.3663,0.0882,0.452,0.0,2.8187,14.8755,14317.74,0.001,under,0.1748,0.3606,0.5127,0,USD,team=Security;bu=Finance;env=staging;provider=AWS;service=Container
2023-12-25,2023,12,25,0,0,0,GCP,acct-010,project-006,prod,Finance,Security,CC-1010,us-west-2,Container,LambdaFunction,93.8323,container-hours,11.2599,0.1511,0.4351,0.2081,2.3437,8.9162,3.6888,0.4584,0.293,0.0,8.1649,39.4861,51595.75,0.0008,under,0.199,0.4247,0.3969,0,USD,team=Security;bu=Finance;env=prod;provider=GCP;service=Container
2023-12-25,2023,12,25,0,0,0,GCP,acct-010,project-007,prod,Marketing,WebApps,CC-1003,eu-west-1,Container,KubernetesCluster,121.0614,container-hours,14.5274,0.2142,0.0315,0.2253,3.2724,11.2549,8.49,0.1131,0.5275,0.0,10.6143,49.8432,48504.26,0.001,under,0.035,0.2669,0.3018,0,USD,team=WebApps;bu=Marketing;env=prod;provider=GCP;service=Container
2023-12-25,2023,12,25,0,0,0,AWS,acct-010,project-008,dev,HR,Mobile,CC-1001,eu-west-1,Container,KubernetesCluster,61.9918,container-hours,7.439,0.1066,0.01,0.3414,2.5394,4.8996,4.3281,0.0141,0.1145,0.0,4.771,21.6984,9264.05,0.0023,under,-0.199,0.1734,0.4372,0,USD,team=Mobile;bu=HR;env=dev;provider=AWS;service=Container
2023-12-25,2023,12,25,0,0,0,GCP,acct-010,project-009,dev,Finance,DataPlatform,CC-1002,eu-west-1,Analytics,LoadBalancer,43.7997,query-hours,6.57,0.0876,0.0682,0.0559,0.3675,6.2024,5.2363,0.0634,0.1254,0.0,6.0136,27.4679,8141.59,0.0034,under,0.2289,0.1575,0.2598,0,USD,team=DataPlatform;bu=Finance;env=dev;provider=GCP;service=Analytics
2023-12-25,2023,12,25,0,0,0,Azure,acct-010,project-010,staging,Finance,DataPlatform,CC-1001,us-east-1,Database,ObjectStorage,100.6071,DB-hours,13.0789,0.146,0.0806,0.0605,0.7912,12.2878,9.5031,0.2612,0.2866,0.0,11.74,54.4172,14013.35,0.0039,under,0.1136,0.0587,0.2774,0,USD,team=DataPlatform;bu=Finance;env=staging;provider=Azure;service=Database
2023-12-25,2023,12,25,0,0,0,Azure,acct-010,project-011,prod,Sales,Mobile,CC-1007,us-east-1,Analytics,VM,20.4906,query-hours,3.0736,0.3553,0.0373,0.0957,0.2942,2.7793,1.6883,0.0249,0.1926,0.0,2.5619,12.3085,45032.72,0.0003,under,0.1578,0.2654,0.2585,0,USD,team=Mobile;bu=Sales;env=prod;provider=Azure;service=Analytics
2023-12-25,2023,12,25,0,0,0,GCP,acct-010,project-012,staging,Sales,WebApps,CC-1006,ap-southeast-1,Storage,RDS,29.1789,GB-month,2.9179,0.3331,0.1777,0.2263,0.6603,2.2576,1.1046,0.1204,0.092,0.0,2.0452,9.9978,16356.67,0.0006,under,0.1902,-0.0658,0.1759,0,USD,team=WebApps;bu=Sales;env=staging;provider=GCP;service=Storage
2023-12-25,2023,12,25,0,0,0,AWS,acct-010,project-013,prod,Finance,DataPlatform,CC-1001,eu-central-1,Compute,RDS,280.0879,vCPU-hours,39.2123,0.659,0.4357,0.1453,5.6975,33.5148,0.0,3.8864,6.2361,0.0,23.3922,148.4225,50773.48,0.0029,under,-0.0314,0.0191,0.2045,0,USD,team=DataPlatform;bu=Finance;env=prod;provider=AWS;service=Compute
2023-12-25,2023,12,25,0,0,0,Azure,acct-010,project-014,prod,Sales,DataPlatform,CC-1010,us-east-1,Compute,NoSQL,125.1686,vCPU-hours,17.5236,0.3896,0.1979,0.319,5.5893,11.9343,4.9229,0.7248,1.3765,0.0,9.833,52.8519,52834.67,0.001,under,0.3312,0.2156,0.3979,0,USD,team=DataPlatform;bu=Sales;env=prod;provider=Azure;service=Compute
2023-12-25,2023,12,25,0,0,0,Azure,acct-010,project-015,prod,Engineering,Security,CC-1006,eu-west-1,Database,RDS,113.1649,DB-hours,14.7114,0.4794,0.3267,0.3482,5.1228,9.5886,1.8591,0.904,1.192,0.0,7.4927,42.4638,47483.39,0.0009,under,0.0783,0.2592,0.2971,0,USD,team=Security;bu=Engineering;env=prod;provider=Azure;service=Database
2023-12-26,2023,12,26,1,0,0,AWS,acct-001,project-001,prod,Marketing,BI,CC-1006,us-west-2,Networking,KubernetesCluster,66.1779,GB,4.6325,0.1472,0.2591,0.3626,1.6795,2.9529,1.7533,0.0965,0.0995,0.0,2.757,15.2567,52300.69,0.0003,under,0.176,-0.2548,0.3673,0,USD,team=BI;bu=Marketing;env=prod;provider=AWS;service=Networking
2023-12-26,2023,12,26,1,0,0,Azure,acct-001,project-002,prod,Marketing,Mobile,CC-1006,eu-central-1,Database,ObjectStorage,166.004,DB-hours,21.5805,0.1651,0.1287,0.2282,4.9256,16.6549,11.7628,0.6819,0.3571,0.0,15.616,86.0505,45674.56,0.0019,under,-0.2091,-0.3828,0.3286,0,USD,team=Mobile;bu=Marketing;env=prod;provider=Azure;service=Database
2023-12-26,2023,12,26,1,0,0,AWS,acct-001,project-003,prod,Engineering,DataPlatform,CC-1009,us-east-1,Compute,NoSQL,130.9483,vCPU-hours,18.3328,0.699,0.5276,0.3109,5.6989,12.6338,0.0,0.7316,1.5128,0.0,10.3895,65.2749,43595.74,0.0015,under,-0.0851,0.1245,0.1652,0,USD,team=DataPlatform;bu=Engineering;env=prod;provider=AWS;service=Compute
2023-12-26,2023,12,26,1,0,0,AWS,acct-001,project-004,prod,Marketing,BI,CC-1009,us-west-2,Storage,LoadBalancer,57.3263,GB-month,5.7326,0.0329,0.5789,0.1505,0.863,4.8696,1.8907,0.7723,0.0419,0.0,4.0554,25.1596,44882.56,0.0006,under,0.0405,-0.3712,0.4521,0,USD,team=BI;bu=Marketing;env=prod;provider=AWS;service=Storage
2023-12-26,2023,12,26,1,0,0,Azure,acct-001,project-005,staging,Sales,Security,CC-1006,ap-south-1,Database,KubernetesCluster,38.3187,DB-hours,4.9814,0.6717,0.0817,0.3955,1.9703,3.0112,0.7425,0.064,0.3764,0.0,2.5708,15.5577,13201.43,0.0012,under,-0.0766,0.2444,0.2715,0,USD,team=Security;bu=Sales;env=staging;provider=Azure;service=Database
2023-12-26,2023,12,26,1,0,0,Azure,acct-001,project-006,prod,Finance,Mobile,CC-1006,us-west-2,Serverless,KubernetesCluster,128.5983,request-million,11.5739,0.5115,0.17,0.1026,1.1879,10.3859,3.3074,0.1969,0.9154,0.0,9.2736,53.6606,52674.48,0.001,under,-0.2151,0.4153,0.4227,0,USD,team=Mobile;bu=Finance;env=prod;provider=Azure;service=Serverless
2023-12-26,2023,12,26,1,0,0,AWS,acct-001,project-007,prod,Sales,Security,CC-1006,ap-south-1,Analytics,LambdaFunction,278.2621,query-hours,41.7393,0.3563,0.4691,0.1226,5.1187,36.6207,6.3943,2.1096,3.77,0.0,30.741,189.2067,45309.68,0.0042,under,-0.1947,0.1257,0.3291,0,USD,team=Security;bu=Sales;env=prod;provider=AWS;service=Analytics
2023-12-26,2023,12,26,1,0,0,AWS,acct-001,project-008,prod,HR,Security,CC-1004,ap-southeast-1,Database,LoadBalancer,255.214,DB-hours,33.1778,0.1823,0.4321,0.2916,9.6756,23.5022,9.0627,2.2356,0.8924,0.0,20.3742,121.4282,56140.31,0.0022,under,0.0293,0.1702,0.3325,0,USD,team=Security;bu=HR;env=prod;provider=AWS;service=Database
2023-12-26,2023,12,26,1,0,0,Azure,acct-001,project-009,staging,Marketing,DataPlatform,CC-1002,eu-central-1,Networking,ObjectStorage,16.2507,GB,1.1375,0.4009,0.0072,0.0602,0.0685,1.069,0.6327,0.0022,0.1199,0.0,0.9469,5.5233,16362.28,0.0003,under,0.1283,-0.3495,0.4002,0,USD,team=DataPlatform;bu=Marketing;env=staging;provider=Azure;service=Networking
2023-12-26,2023,12,26,1,0,0,GCP,acct-001,project-010,staging,Finance,Security,CC-1010,us-east-1,Compute,NoSQL,38.2663,vCPU-hours,5.3573,0.6182,0.0824,0.2254,1.2073,4.1499,1.2425,0.1033,0.3365,0.4674,3.2428,21.4414,12918.3,0.0017,under,0.3484,0.0771,0.2436,0,USD,team=Security;bu=Finance;env=staging;provider=GCP;service=Compute
2023-12-26,2023,12,26,1,0,0,Azure,acct-001,project-011,prod,HR,DataPlatform,CC-1001,ap-southeast-1,Serverless,NoSQL,133.4561,request-million,12.011,0.3553,0.229,0.2631,3.1603,8.8508,3.6795,0.6973,0.3395,0.0,7.8139,45.7289,45236.07,0.001,under,0.2066,-0.062,0.4046,0,USD,team=DataPlatform;bu=HR;env=prod;provider=Azure;service=Serverless
2023-12-26,2023,12,26,1,0,0,AWS,acct-001,project-012,prod,Engineering,DataPlatform,CC-1008,ap-south-1,Analytics,LambdaFunction,170.3196,query-hours,25.5479,0.6872,0.5003,0.0933,2.3835,23.1644,0.0,2.4379,4.1852,0.0,16.5413,119.683,57431.12,0.0021,under,0.0272,0.499,0.5056,0,USD,team=DataPlatform;bu=Engineering;env=prod;provider=AWS;service=Analytics
2023-12-26,2023,12,26,1,0,0,AWS,acct-001,project-013,dev,Sales,Security,CC-1009,eu-west-1,Database,LoadBalancer,68.7978,DB-hours,8.9437,0.2798,0.1536,0.0665,0.5943,8.3494,4.7309,0.3664,0.4718,0.0,7.5112,43.1386,9574.45,0.0045,under,0.0831,0.2616,0.228,0,USD,team=Security;bu=Sales;env=dev;provider=AWS;service=Database
2023-12-26,2023,12,26,1,0,0,GCP,acct-001,project-014,prod,Finance,Security,CC-1008,eu-central-1,Serverless,DataWarehouse,235.8132,request-million,21.2232,0.2609,0.4118,0.1617,3.431,17.7922,5.8246,1.8822,1.1175,0.0,14.7925,91.9263,52005.85,0.0018,under,0.2149,-0.0415,0.2674,0,USD,team=Security;bu=Finance;env=prod;provider=GCP;service=Serverless
2023-12-26,2023,12,26,1,0,0,Azure,acct-001,project-015,prod,HR,Mobile,CC-1006,eu-central-1,Container,LambdaFunction,264.0659,container-hours,31.6879,0.5734,0.282,0.2475,7.8432,23.8447,3.447,2.1995,2.3505,0.0,19.2947,123.1975,43983.51,0.0028,under,0.2051,0.0564,0.3529,0,USD,team=Mobile;bu=HR;env=prod;provider=Azure;service=Container
2023-12-26,2023,12,26,1,0,0,GCP,acct-002,project-001,prod,HR,DataPlatform,CC-1006,us-east-1,Database,RDS,82.783,DB-hours,10.7618,0.4888,0.3128,0.2666,2.8695,7.8923,1.5653,0.6051,0.581,0.0,6.7062,40.7768,56491.09,0.0007,under,0.1243,0.4737,0.4419,0,USD,team=DataPlatform;bu=HR;env=prod;provider=GCP;service=Database
2023-12-26,2023,12,26,1,0,0,GCP,acct-002,project-002,prod,Finance,WebApps,CC-1003,ap-south-1,Analytics,BlockStorage,36.2108,query-hours,5.4316,0.1777,0.5829,0.0679,0.3688,5.0629,1.2119,0.432,0.1739,0.0,4.457,26.1581,47904.78,0.0005,under,-0.1617,-0.2898,0.3734,0,USD,team=WebApps;bu=Finance;env=prod;provider=GCP;service=Analytics
2023-12-26,2023,12,26,1,0,0,Azure,acct-002,project-003,staging,Engineering,Security,CC-1008,us-west-2,Serverless,KubernetesCluster,44.3507,request-million,3.9916,0.6469,0.1593,0.3931,1.5692,2.4224,0.4695,0.1157,0.2009,0.0,2.1058,12.5157,16962.64,0.0007,under,-0.1538,0.3551,0.4748,0,USD,team=Security;bu=Engineering;env=staging;provider=Azure;service=Serverless
2023-12-26,2023,12,26,1,0,0,Azure,acct-002,project-004,prod,Marketing,DataPlatform,CC-1008,ap-southeast-1,Storage,VM,30.5881,GB-month,3.0588,0.5591,0.5946,0.376,1.1502,1.9086,0.0,0.2701,0.1164,0.0,1.5221,9.8611,55149.83,0.0002,under,0.1281,-0.0676,0.1153,0,USD,team=DataPlatform;bu=Marketing;env=prod;provider=Azure;service=Storage
2023-12-26,2023,12,26,1,0,0,GCP,acct-002,project-005,prod,Sales,BI,CC-1005,ap-south-1,Database,LambdaFunction,41.6803,DB-hours,5.4184,0.3629,0.5614,0.1992,1.0795,4.339,0.3284,0.6349,0.2216,0.0,3.4825,22.4181,48599.4,0.0005,under,-0.0145,0.049,0.2465,0,USD,team=BI;bu=Sales;env=prod;provider=GCP;service=Database
2023-12-26,2023,12,26,1,0,0,GCP,acct-002,project-006,dev,Sales,DataPlatform,CC-1007,ap-south-1,Networking,LoadBalancer,63.8934,GB,4.4725,0.2656,0.0744,0.1487,0.665,3.8075,2.513,0.0334,0.1641,0.0,3.61,19.6721,7251.12,0.0027,under,-0.1711,-0.3774,0.5068,0,USD,team=DataPlatform;bu=Sales;env=dev;provider=GCP;service=Networking
2023-12-26,2023,12,26,1,0,0,GCP,acct-002,project-007,prod,Sales,BI,CC-1002,us-west-2,Serverless,LambdaFunction,72.9008,request-million,6.5611,0.67,0.1149,0.3257,2.1367,4.4243,0.9517,0.1322,0.584,0.0,3.7081,22.859,42687.65,0.0005,under,-0.1403,0.0153,0.2413,0,USD,team=BI;bu=Sales;env=prod;provider=GCP;service=Serverless
2023-12-26,2023,12,26,1,0,0,Azure,acct-002,project-008,prod,HR,Security,CC-1008,eu-central-1,Container,BlockStorage,204.7679,container-hours,24.5721,0.0363,0.2243,0.3005,7.3851,17.1871,12.7068,0.9323,0.1854,0.0,16.0693,88.8,58864.35,0.0015,under,0.0005,0.433,0.4375,0,USD,team=Security;bu=HR;env=prod;provider=Azure;service=Container
2023-12-26,2023,12,26,1,0,0,AWS,acct-002,project-009,dev,Marketing,Mobile,CC-1007,eu-central-1,Compute,KubernetesCluster,6.0616,vCPU-hours,0.8486,0.1149,0.1324,0.1488,0.1263,0.7223,0.5437,0.0251,0.0241,0.0452,0.628,3.7321,8756.03,0.0004,under,-0.1428,-0.1574,0.2058,0,USD,team=Mobile;bu=Marketing;env=dev;provider=AWS;service=Compute
2023-12-26,2023,12,26,1,0,0,GCP,acct-002,project-010,dev,Finance,WebApps,CC-1010,eu-central-1,Container,VM,29.399,container-hours,3.5279,0.0295,0.118,0.3265,1.1519,2.376,2.0256,0.0385,0.0174,0.0,2.32,12.2758,6811.91,0.0018,under,-0.0945,0.0866,0.2517,0,USD,team=WebApps;bu=Finance;env=dev;provider=GCP;service=Container
2023-12-26,2023,12,26,1,0,0,AWS,acct-002,project-011,staging,Marketing,Security,CC-1002,ap-south-1,Analytics,LoadBalancer,15.6658,query-hours,2.3499,0.0536,0.1435,0.0591,0.139,2.2109,1.775,0.0839,0.0299,0.0,2.0971,11.423,17645.51,0.0006,under,-0.2316,-0.0488,0.393,0,USD,team=Security;bu=Marketing;env=staging;provider=AWS;service=Analytics
2023-12-26,2023,12,26,1,0,0,GCP,acct-002,project-012,staging,Engineering,Mobile,CC-1001,us-west-2,Container,ObjectStorage,110.0564,container-hours,13.2068,0.0101,0.0242,0.0821,1.0838,12.123,11.7074,0.0405,0.0156,0.0,12.0668,62.6354,17308.5,0.0036,under,0.0701,-0.1264,0.0984,0,USD,team=Mobile;bu=Engineering;env=staging;provider=GCP;service=Container
2023-12-26,2023,12,26,1,0,0,AWS,acct-002,project-013,prod,HR,DataPlatform,CC-1006,ap-southeast-1,Serverless,BlockStorage,67.7655,request-million,6.0989,0.2197,0.4487,0.1322,0.8063,5.2925,1.7549,0.2483,0.3078,0.0,4.7364,27.3448,54721.77,0.0005,under,0.0737,0.3646,0.3907,0,USD,team=DataPlatform;bu=HR;env=prod;provider=AWS;service=Serverless
2023-12-26,2023,12,26,1,0,0,GCP,acct-002,project-014,prod,Engineering,DataPlatform,CC-1001,us-east-1,Database,ObjectStorage,103.6058,DB-hours,13.4688,0.4211,0.072,0.186,2.5055,10.9632,5.5572,0.1633,0.6466,0.0,10.1534,56.6434,57574.51,0.001,under,-0.0694,-0.1903,0.4066,0,USD,team=DataPlatform;bu=Engineering;env=prod;provider=GCP;service=Database
2023-12-26,2023,12,26,1,0,0,GCP,acct-002,project-015,dev,Sales,Security,CC-1001,us-east-1,Serverless,ObjectStorage,21.76,request-million,1.9584,0.2941,0.113,0.2692,0.5273,1.4311,0.8485,0.0506,0.0989,0.0,1.2816,7.3941,9046.41,0.0008,under,-0.0352,0.1499,0.3259,0,USD,team=Security;bu=Sales;env=dev;provider=GCP;service=Serverless
2023-12-26,2023,12,26,1,0,0,GCP,acct-003,project-001,dev,Finance,DataPlatform,CC-1008,ap-southeast-1,Serverless,LambdaFunction,16.6831,request-million,1.5015,0.2698,0.081,0.3301,0.4956,1.0058,0.653,0.0128,0.0532,0.0,0.9399,5.1969,8824.28,0.0006,under,0.1918,0.2896,0.3236,0,USD,team=DataPlatform;bu=Finance;env=dev;provider=GCP;service=Serverless
2023-12-26,2023,12,26,1,0,0,GCP,acct-003,project-002,prod,Marketing,DataPlatform,CC-1004,us-west-2,Database,LoadBalancer,104.5518,DB-hours,13.5917,0.3227,0.5642,0.2102,2.857,10.7347,1.2137,0.9118,0.4311,0.0,9.3918,55.4626,53819.43,0.001,under,0.3052,0.0625,0.4033,0,USD,team=DataPlatform;bu=Marketing;env=prod;provider=GCP;service=Database
2023-12-26,2023,12,26,1,0,0,GCP,acct-003,project-003,prod,Finance,Security,CC-1002,us-west-2,Database,NoSQL,197.7189,DB-hours,25.7035,0.3257,0.1788,0.0641,1.6471,24.0564,11.9206,1.3501,1.7163,0.0,20.99,124.2914,51920.51,0.0024,under,-0.185,0.0765,0.1957,0,USD,team=Security;bu=Finance;env=prod;provider=GCP;service=Database
2023-12-26,2023,12,26,1,0,0,Azure,acct-003,project-004,staging,HR,WebApps,CC-1005,us-east-1,Analytics,BlockStorage,94.7229,query-hours,14.2084,0.1746,0.0183,0.1256,1.7846,12.4239,10.0269,0.0684,0.5175,0.0,11.8379,64.1899,15109.92,0.0042,under,0.1221,0.3318,0.3221,0,USD,team=WebApps;bu=HR;env=staging;provider=Azure;service=Analytics
2023-12-26,2023,12,26,1,0,0,AWS,acct-003,project-005,prod,HR,Mobile,CC-1004,eu-west-1,Container,KubernetesCluster,133.939,container-hours,16.0727,0.3576,0.0994,0.3677,5.9098,10.1629,5.5185,0.1503,0.4502,0.0,9.5623,52.5083,48660.55,0.0011,under,0.2345,-0.1846,0.434,0,USD,team=Mobile;bu=HR;env=prod;provider=AWS;service=Container
2023-12-26,2023,12,26,1,0,0,Azure,acct-003,project-006,dev,Finance,Mobile,CC-1003,us-west-2,Compute,BlockStorage,35.0167,vCPU-hours,4.9023,0.2791,0.1774,0.2188,1.0726,3.8298,2.0816,0.1575,0.1306,0.8081,2.7335,19.7871,7019.24,0.0028,under,0.315,-0.3897,0.4672,0,USD,team=Mobile;bu=Finance;env=dev;provider=Azure;service=Compute
2023-12-26,2023,12,26,1,0,0,AWS,acct-003,project-007,staging,Sales,BI,CC-1008,ap-south-1,Networking,RDS,30.1696,GB,2.1119,0.4329,0.0149,0.2165,0.4572,1.6547,0.9138,0.0029,0.0942,0.0,1.5576,8.5494,14631.23,0.0006,under,-0.0686,0.2457,0.2102,0,USD,team=BI;bu=Sales;env=staging;provider=AWS;service=Networking
2023-12-26,2023,12,26,1,0,0,GCP,acct-003,project-008,dev,Sales,BI,CC-1003,eu-west-1,Compute,ObjectStorage,48.4183,vCPU-hours,6.7786,0.12,0.1637,0.2254,1.5276,5.2509,3.7608,0.2002,0.1637,0.4328,4.4542,27.1298,6833.3,0.004,under,-0.2008,-0.1009,0.236,0,USD,team=BI;bu=Sales;env=dev;provider=GCP;service=Compute
2023-12-26,2023,12,26,1,0,0,Azure,acct-003,project-009,staging,Finance,DataPlatform,CC-1008,eu-west-1,Serverless,NoSQL,71.4387,request-million,6.4295,0.5044,0.1001,0.0645,0.4149,6.0146,2.3789,0.0729,0.4793,0.0,5.4623,31.0752,13916.98,0.0022,under,0.2472,0.1771,0.4447,0,USD,team=DataPlatform;bu=Finance;env=staging;provider=Azure;service=Serverless
2023-12-26,2023,12,26,1,0,0,Azure,acct-003,project-010,staging,Engineering,DataPlatform,CC-1006,ap-southeast-1,Database,LambdaFunction,8.518,DB-hours,1.1073,0.2532,0.1184,0.0947,0.1048,1.0025,0.63,0.0295,0.0302,0.0,0.9427,5.1796,17922.2,0.0003,under,0.041,0.1719,0.2006,0,USD,team=DataPlatform;bu=Engineering;env=staging;provider=Azure;service=Database
2023-12-26,2023,12,26,1,0,0,Azure,acct-003,project-011,prod,Marketing,BI,CC-1006,ap-southeast-1,Serverless,LoadBalancer,38.2915,request-million,3.4462,0.1673,0.1397,0.3153,1.0865,2.3597,1.6353,0.0898,0.0411,0.0,2.2289,12.1919,52472.58,0.0002,under,0.0205,-0.2853,0.2472,0,USD,team=BI;bu=Marketing;env=prod;provider=Azure;service=Serverless
2023-12-26,2023,12,26,1,0,0,AWS,acct-003,project-012,staging,Engineering,BI,CC-1007,us-west-2,Database,KubernetesCluster,81.1568,DB-hours,10.5504,0.2611,0.0021,0.0715,0.7542,9.7962,7.2181,0.0052,0.4614,0.0,9.3295,50.6135,17924.37,0.0028,under,0.2272,-0.2669,0.4497,0,USD,team=BI;bu=Engineering;env=staging;provider=AWS;service=Database
2023-12-26,2023,12,26,1,0,0,Azure,acct-003,project-013,dev,HR,WebApps,CC-1007,us-west-2,Networking,NoSQL,55.1175,GB,3.8582,0.2633,0.0186,0.3217,1.2412,2.6171,1.8791,0.0135,0.1088,0.0,2.4947,13.5214,7652.11,0.0018,under,0.2337,-0.3636,0.3807,0,USD,team=WebApps;bu=HR;env=dev;provider=Azure;service=Networking
2023-12-26,2023,12,26,1,0,0,GCP,acct-003,project-014,dev,HR,WebApps,CC-1008,us-east-1,Database,BlockStorage,13.3644,DB-hours,1.7374,0.0894,0.0391,0.3311,0.5752,1.1621,1.0128,0.0092,0.0257,0.0,1.1272,6.0044,7677.72,0.0008,under,-0.1978,-0.0316,0.2677,0,USD,team=WebApps;bu=HR;env=dev;provider=GCP;service=Database
2023-12-26,2023,12,26,1,0,0,AWS,acct-003,project-015,prod,Engineering,WebApps,CC-1005,eu-west-1,Compute,ObjectStorage,101.3044,vCPU-hours,14.1826,0.0276,0.5633,0.2195,3.1127,11.0699,4.529,1.2332,0.0904,0.0,9.7463,57.1945,57317.43,0.001,under,0.2984,0.4032,0.3848,0,USD,team=WebApps;bu=Engineering;env=prod;provider=AWS;service=Compute
2023-12-26,2023,12,26,1,0,0,Azure,acct-004,project-001,staging,Sales,Mobile,CC-1009,us-east-1,Serverless,LambdaFunction,76.0696,request-million,6.8463,0.0031,0.1832,0.2062,1.4115,5.4347,4.4218,0.2377,0.0046,0.0,5.1924,28.0795,13854.3,0.002,under,-0.1613,0.3466,0.3252,0,USD,team=Mobile;bu=Sales;env=staging;provider=Azure;service=Serverless
2023-12-26,2023,12,26,1,0,0,Azure,acct-004,project-002,staging,Engineering,Security,CC-1004,us-west-2,Database,LambdaFunction,39.3249,DB-hours,5.1122,0.0922,0.1989,0.3663,1.8725,3.2397,2.2967,0.2115,0.0671,0.0,2.9611,16.7387,17685.59,0.0009,under,-0.1576,-0.1425,0.2758,0,USD,team=Security;bu=Engineering;env=staging;provider=Azure;service=Database
2023-12-26,2023,12,26,1,0,0,AWS,acct-004,project-003,prod,Finance,DataPlatform,CC-1005,us-east-1,Storage,BlockStorage,180.2365,GB-month,18.0236,0.5714,0.4077,0.086,1.5496,16.4741,0.3443,2.0177,2.7397,0.0,11.7167,85.116,53081.83,0.0016,under,0.1907,-0.2509,0.5029,0,USD,team=DataPlatform;bu=Finance;env=prod;provider=AWS;service=Storage
2023-12-26,2023,12,26,1,0,0,AWS,acct-004,project-004,prod,Sales,Security,CC-1009,us-east-1,Analytics,LambdaFunction,26.9944,query-hours,4.0492,0.2783,0.5316,0.2296,0.9295,3.1196,0.5931,0.2246,0.2204,0.0,2.6747,16.1181,55054.63,0.0003,under,0.3131,0.4599,0.4996,0,USD,team=Security;bu=Sales;env=prod;provider=AWS;service=Analytics
2023-12-26,2023,12,26,1,0,0,Azure,acct-004,project-005,prod,HR,BI,CC-1006,eu-central-1,Networking,NoSQL,173.537,GB,12.1476,0.3689,0.5459,0.0856,1.0394,11.1082,0.946,0.6831,0.6628,0.0,9.7623,57.3925,48326.28,0.0012,under,-0.2307,0.4335,0.5035,0,USD,team=BI;bu=HR;env=prod;provider=Azure;service=Networking
